Step,Reward,Average Reward,Cumulative Reward,Expected Utility,Expected Info Gain,Num Components
354,0,0.0,0,0.0,1.3380691,488.0
355,0,0.0,0,0.0,1.3488755,489.0
356,0,0.0,0,1.0,2.174025,491.0
357,0,0.0,0,6.0,2.0079565,493.0
358,0,0.0,0,7.0,2.0573142,494.0
359,0,0.0,0,7.0,2.0536695,496.0
360,0,0.0,0,7.0,2.087494,497.0
361,0,0.0,0,7.0,2.0768094,499.0
362,0,0.0,0,8.0,2.1015234,500.0
363,0,0.0,0,8.0,2.0176637,500.0
364,0,0.0,0,7.0,2.0768445,500.0
365,0,0.0,0,7.6672087,2.039922,500.0
366,0,0.0,0,7.0,2.0832896,500.0
367,0,0.0,0,6.0,1.9742364,500.0
368,0,0.0,0,6.833332,1.8755897,500.0
369,0,0.0,0,7.0,2.0867748,500.0
370,0,0.0,0,8.0,1.9252652,500.0
371,0,0.0,0,8.0,2.152347,500.0
372,0,0.0,0,7.666667,2.1867814,500.0
373,1,0.0,0,8.0,2.266234,500.0
374,0,0.0026737968,1,3.0,2.1726255,500.0
375,0,0.0026666666,1,0.33333334,2.032147,500.0
376,0,0.0026595744,1,0.6666667,1.5882643,500.0
377,0,0.0026525198,1,0.33333334,0.91064984,500.0
378,0,0.0026455026,1,0.33333334,1.7987885,500.0
379,0,0.0026385225,1,0.33333334,1.7493777,500.0
380,0,0.002631579,1,0.33333334,1.103278,500.0
381,0,0.002624672,1,0.6666667,0.7114893,500.0
382,0,0.002617801,1,0.33333334,1.3414872,500.0
383,0,0.002610966,1,-1.5819113e-19,1.3018184,500.0
384,0,0.0026041667,1,-1.0565202e-19,1.2607429,500.0
385,0,0.0025974025,1,-3.9418487e-13,1.3269355,500.0
386,0,0.0025906735,1,0.0,1.3953539,500.0
387,0,0.0025839794,1,0.0,1.4675264,500.0
388,0,0.0025773195,1,-5.150584e-16,1.3920105,500.0
389,0,0.002570694,1,0.0,1.296859,500.0
390,0,0.0025641026,1,-5.2654398e-20,1.399202,500.0
391,0,0.0025575447,1,-5.2730373e-20,1.3722337,500.0
392,0,0.0025510204,1,0.0,1.2486286,500.0
393,0,0.0025445293,1,0.0,1.0342176,500.0
394,0,0.002538071,1,-5.2692575e-20,0.99775887,500.0
395,0,0.0025316456,1,0.0,0.9123007,500.0
396,0,0.0025252525,1,0.0,0.9174973,500.0
397,0,0.0025188916,1,0.0,0.92250186,500.0
398,0,0.0025125628,1,0.0,1.2259305,500.0
399,0,0.0025062656,1,-5.2225555e-36,0.8282409,500.0
400,0,0.0025,1,-7.8490895e-36,0.97992,500.0
401,0,0.0024937657,1,-1.5664678e-35,0.8786389,500.0
402,0,0.0024875621,1,-2.3479098e-35,0.84797394,500.0
